Iteration	Posterior	Likelihood	Prior	rate_log_sd	tree_length
Iteration	Posterior	Likelihood	Prior	rate_log_sd	tree_length
0	-671.9566	-943.2047	271.2481	1.610356	1.463044
0	-671.9566	-943.2047	271.2481	1.610356	1.463044
6	-654.9916	-925.5245	270.533	1.669861	1.92912
6	-654.9916	-925.5245	270.533	1.669861	1.92912
12	-659.9314	-930.9123	270.9809	1.653011	1.629042
12	-659.9314	-930.9123	270.9809	1.653011	1.629042
18	-665.061	-936.2367	271.1758	1.616879	1.512598
18	-665.061	-936.2367	271.1758	1.616879	1.512598
24	-678.6315	-948.7478	270.1163	1.45499	2.341831
24	-678.6315	-948.7478	270.1163	1.45499	2.341831
30	-665.2184	-935.7524	270.534	1.467608	2.063357
30	-665.2184	-935.7524	270.534	1.467608	2.063357
36	-655.2668	-926.1169	270.8502	1.649781	1.724493
36	-655.2668	-926.1169	270.8502	1.649781	1.724493
42	-665.0269	-936.4764	271.4495	1.606286	1.308544
42	-665.0269	-936.4764	271.4495	1.606286	1.308544
48	-663.0613	-934.4486	271.3873	1.606286	1.358366
48	-663.0613	-934.4486	271.3873	1.606286	1.358366
54	-653.9954	-925.5503	271.5549	1.680416	1.15742
54	-653.9954	-925.5503	271.5549	1.680416	1.15742
60	-664.1982	-935.2064	271.0081	1.838988	1.47163
60	-664.1982	-935.2064	271.0081	1.838988	1.47163
66	-651.9693	-923.2918	271.3225	1.715332	1.323072
66	-651.9693	-923.2918	271.3225	1.715332	1.323072
72	-661.2355	-932.6463	271.4108	1.861374	1.124611
72	-661.2355	-932.6463	271.4108	1.861374	1.124611
78	-659.0519	-930.2528	271.2009	1.861374	1.303316
78	-659.0519	-930.2528	271.2009	1.861374	1.303316
84	-663.7814	-934.63	270.8486	1.757823	1.648843
84	-663.7814	-934.63	270.8486	1.757823	1.648843
90	-667.4006	-938.2172	270.8166	1.443073	1.890616
90	-667.4006	-938.2172	270.8166	1.443073	1.890616
96	-671.4778	-941.505	270.0272	1.168318	2.577682
96	-671.4778	-941.505	270.0272	1.168318	2.577682
102	-658.2528	-929.6867	271.4339	1.665763	1.272731
102	-658.2528	-929.6867	271.4339	1.665763	1.272731
108	-649.7975	-921.2858	271.4883	1.844729	1.068725
108	-649.7975	-921.2858	271.4883	1.844729	1.068725
114	-647.9278	-919.604	271.6762	1.820269	0.902467
114	-647.9278	-919.604	271.6762	1.820269	0.902467
120	-644.2926	-915.6979	271.4053	1.819653	1.166561
120	-644.2926	-915.6979	271.4053	1.819653	1.166561
126	-655.2762	-926.4771	271.2009	2.024014	1.166561
126	-655.2762	-926.4771	271.2009	2.024014	1.166561
132	-645.1484	-916.5798	271.4314	1.809375	1.152623
132	-645.1484	-916.5798	271.4314	1.809375	1.152623
138	-644.4173	-915.5929	271.1756	1.833038	1.346414
138	-644.4173	-915.5929	271.1756	1.833038	1.346414
144	-647.7525	-918.9546	271.202	1.719818	1.414434
144	-647.7525	-918.9546	271.202	1.719818	1.414434
150	-644.287	-915.6215	271.3345	1.764908	1.27299
150	-644.287	-915.6215	271.3345	1.764908	1.27299
156	-644.4239	-915.5224	271.0985	1.75763	1.464792
156	-644.4239	-915.5224	271.0985	1.75763	1.464792
162	-643.7551	-914.962	271.2068	1.745704	1.390591
162	-643.7551	-914.962	271.2068	1.745704	1.390591
168	-643.4218	-914.7434	271.3216	1.739156	1.304584
168	-643.4218	-914.7434	271.3216	1.739156	1.304584
174	-643.5596	-915.1971	271.6375	1.853234	0.9088655
174	-643.5596	-915.1971	271.6375	1.853234	0.9088655
180	-660.7864	-932.2322	271.4457	1.921242	1.03637
180	-660.7864	-932.2322	271.4457	1.921242	1.03637
186	-668.3445	-939.6796	271.3351	1.839285	1.21017
186	-668.3445	-939.6796	271.3351	1.839285	1.21017
192	-674.5826	-945.9116	271.329	1.667321	1.356196
192	-674.5826	-945.9116	271.329	1.667321	1.356196
198	-663.9743	-935.4507	271.4763	1.849483	1.075493
198	-663.9743	-935.4507	271.4763	1.849483	1.075493
