Iteration	Posterior	Likelihood	Prior	rate_log_sd	tree_length
0	-649.0171	-920.4209	271.4038	1.977184	1.022789
6	-644.4638	-915.6419	271.178	1.938951	1.258455
12	-655.0121	-925.4518	270.4397	1.685699	1.981124
18	-668.3495	-939.0251	270.6756	1.629254	1.859802
24	-659.5907	-931.0362	271.4455	2.104267	0.8398179
30	-657.151	-928.0468	270.8957	1.670164	1.677784
36	-656.7469	-927.7625	271.0155	1.749671	1.533004
42	-653.8925	-924.8571	270.9646	1.732104	1.583452
48	-656.8579	-928.0882	271.2303	1.791655	1.335744
54	-656.5208	-927.6586	271.1378	1.772835	1.423116
60	-656.9169	-928.1869	271.27	1.640662	1.423104
66	-661.6129	-932.6692	271.0563	1.710689	1.531693
72	-645.8315	-917.3566	271.5251	1.967709	0.9065239
78	-658.6658	-930.0543	271.3885	2.105019	0.9057177
84	-660.7174	-932.2538	271.5364	1.925056	0.9406936
90	-659.5749	-930.7781	271.2032	1.76504	1.378317
96	-664.9173	-935.9326	271.0153	1.816243	1.483401
102	-663.9943	-935.0792	271.0849	1.746636	1.483401
108	-656.2685	-927.1265	270.858	1.973534	1.483401
114	-658.2146	-929.2995	271.085	1.803363	1.440235
120	-659.4618	-930.7545	271.2927	1.744221	1.323816
126	-651.4641	-922.4869	271.0228	1.815738	1.478129
132	-647.8342	-918.9487	271.1146	1.866745	1.368019
138	-641.5787	-912.5589	270.9802	1.870776	1.468662
144	-641.032	-911.8704	270.8383	1.654862	1.72925
150	-633.4151	-904.0852	270.6701	1.597868	1.884974
156	-649.1413	-920.0656	270.9244	1.837689	1.535346
162	-660.6964	-931.8231	271.1267	1.880582	1.347512
168	-663.4106	-934.4981	271.0875	1.878447	1.380088
174	-667.3973	-938.751	271.3537	2.145169	0.8997766
180	-677.6952	-949.0921	271.3969	2.15879	0.8324393
186	-685.4843	-956.7079	271.2235	2.331834	0.8328818
192	-681.1769	-951.3547	270.1778	1.514882	2.2643
198	-686.1076	-956.7452	270.6376	1.556166	1.935213
204	-665.5578	-936.831	271.2732	2.144216	0.9864552
210	-664.6401	-935.9044	271.2643	1.969186	1.159065
216	-656.5883	-927.5792	270.9909	1.969186	1.384727
222	-657.4849	-928.1015	270.6166	1.83159	1.760765
228	-663.0495	-934.1487	271.0992	1.748895	1.470882
234	-671.4345	-942.7613	271.3268	1.59665	1.413167
240	-663.6662	-934.7772	271.111	1.787089	1.432756
246	-661.6211	-932.7312	271.11	1.754094	1.458721
252	-665.6225	-936.5443	270.9219	1.847697	1.529777
258	-670.9981	-942.5764	271.5783	1.897817	0.9249377
264	-667.8601	-939.1051	271.245	2.453831	0.4263912
270	-662.5414	-933.7755	271.2341	2.453831	0.4004717
276	-658.8314	-930.1302	271.2988	2.351525	0.6947536
282	-657.2617	-928.8138	271.5521	2.149857	0.5695994
288	-655.8374	-927.2506	271.4131	2.261533	0.646806
294	-655.4385	-926.7364	271.2979	2.04065	1.063556
300	-645.5196	-917.0755	271.5559	1.907123	0.9390412
306	-652.7803	-924.2057	271.4254	1.931984	1.045589
312	-644.6047	-915.8336	271.2289	1.930683	1.222771
318	-645.4174	-916.8118	271.3945	1.688709	1.286304
324	-640.0822	-911.288	271.2058	1.573686	1.522413
330	-636.894	-907.9775	271.0834	1.573686	1.61226
336	-649.6595	-920.4136	270.7541	1.549294	1.860823
342	-647.1682	-917.8737	270.7055	1.597883	1.860823
348	-650.1485	-921.5696	271.4211	1.698689	1.256137
354	-652.018	-923.26	271.242	1.795169	1.323601
360	-657.2792	-928.9744	271.6951	1.70566	1.003196
366	-657.3077	-928.6541	271.3463	1.949204	1.103456
372	-654.0783	-925.7202	271.6419	1.876329	0.8775979
378	-655.8126	-926.5342	270.7216	1.636968	1.822971
384	-663.1883	-934.5116	271.3233	1.738543	1.30367
390	-675.1462	-946.6617	271.5155	2.193599	0.5305248
396	-665.3421	-936.9056	271.5635	2.119664	0.6270496
402	-660.9943	-932.4061	271.4118	2.27139	0.6270496
408	-666.3816	-937.9511	271.5695	2.054397	0.7384132
414	-657.8068	-928.5161	270.7093	1.697028	1.789942
420	-669.9057	-941.415	271.5093	2.16428	0.649303
426	-668.2054	-939.6455	271.4401	2.270612	0.4919161
432	-656.7891	-927.3314	270.5424	1.557875	1.997925
438	-654.4867	-924.9564	270.4698	1.675276	1.967983
444	-663.1657	-934.6536	271.4879	2.051832	0.8521004
450	-653.5204	-924.8181	271.2977	2.059939	1.045352
456	-650.3827	-921.6523	271.2696	1.862097	1.246185
462	-643.9602	-915.017	271.0568	1.890545	1.394674
468	-649.8578	-920.3514	270.4937	1.772078	1.886476
474	-652.0056	-922.9369	270.9313	1.80093	1.55737
480	-646.6476	-916.8257	270.1781	1.854347	2.042972
486	-645.5785	-915.9379	270.3595	1.759868	1.985184
492	-647.4017	-918.2471	270.8454	1.705285	1.688593
498	-638.7541	-909.1167	270.3626	1.537492	2.130009
504	-638.7366	-908.8959	270.1592	1.364425	2.372045
510	-647.2006	-916.7891	269.5885	1.479403	2.65655
516	-645.9762	-917.5201	271.5439	1.698732	1.151004
522	-634.5305	-905.2166	270.6862	1.61528	1.86213
528	-640.5556	-911.6653	271.1097	1.818851	1.409285
534	-641.2919	-912.3414	271.0495	1.879028	1.409285
540	-631.1887	-902.5167	271.3281	1.969576	1.101538
546	-636.7991	-908.0331	271.234	2.122715	1.046283
552	-639.6395	-911.0072	271.3677	1.886487	1.140764
558	-649.5446	-921.072	271.5274	2.129035	0.6834918
564	-650.1489	-921.497	271.3481	2.256833	0.7667684
570	-650.6552	-922.0753	271.42	2.267075	0.6170024
576	-650.9563	-922.3927	271.4364	2.267075	0.5633723
582	-655.8058	-927.1925	271.3867	2.267075	0.6884357
588	-653.7998	-925.4326	271.6328	1.991165	0.7383618
594	-648.9944	-920.4628	271.4683	2.155617	0.7383618
600	-654.5831	-924.3448	269.7617	1.65954	2.436699
606	-649.7256	-921.2159	271.4903	1.786634	1.120387
